year,tree,modalidad,area,carrera,campus,codigo,url,index_page
2021,licenciatura,escolarizado,4,ETNOMUSICOLOGIA,FACULTAD DE MUSICA,41000135,https://www.dgae.unam.mx/Licenciatura2021/resultados/4/41000135.html,45.html
2021,licenciatura,escolarizado,4,FILOSOFIA,FACULTAD DE FILOSOFIA Y LETRAS,41100105,https://www.dgae.unam.mx/Licenciatura2021/resultados/4/41100105.html,45.html
2021,licenciatura,abierta,4,FILOSOFIA,FACULTAD DE FILOSOFIA Y LETRAS,41100106,https://www.dgae.unam.mx/Licenciatura2021/resultados/4/41100106.html,46.html
2021,licenciatura,escolarizado,4,FILOSOFIA,FES ACATLAN,41102005,https://www.dgae.unam.mx/Licenciatura2021/resultados/4/41102005.html,45.html
2021,licenciatura,escolarizado,4,GEOHISTORIA,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD MORELIA,43107005,https://www.dgae.unam.mx/Licenciatura2021/resultados/4/43107005.html,45.html
2021,licenciatura,escolarizado,4,HISTORIA,FACULTAD DE FILOSOFIA Y LETRAS,41200105,https://www.dgae.unam.mx/Licenciatura2021/resultados/4/41200105.html,45.html
2021,licenciatura,abierta,4,HISTORIA,FACULTAD DE FILOSOFIA Y LETRAS,41200106,https://www.dgae.unam.mx/Licenciatura2021/resultados/4/41200106.html,46.html
2021,licenciatura,escolarizado,4,HISTORIA,FES ACATLAN,41202005,https://www.dgae.unam.mx/Licenciatura2021/resultados/4/41202005.html,45.html
2021,licenciatura,escolarizado,4,HISTORIA DEL ARTE,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD MORELIA,43307005,https://www.dgae.unam.mx/Licenciatura2021/resultados/4/43307005.html,45.html
2021,licenciatura,escolarizado,4,INSTRUMENTISTA,FACULTAD DE MUSICA,41300135,https://www.dgae.unam.mx/Licenciatura2021/resultados/4/41300135.html,45.html
2021,licenciatura,escolarizado,4,LENGUA Y LITERATURAS HISPANICAS,FACULTAD DE FILOSOFIA Y LETRAS,41400105,https://www.dgae.unam.mx/Licenciatura2021/resultados/4/41400105.html,45.html
2021,licenciatura,abierta,4,LENGUA Y LITERATURAS HISPANICAS,FACULTAD DE FILOSOFIA Y LETRAS,41400106,https://www.dgae.unam.mx/Licenciatura2021/resultados/4/41400106.html,46.html
2021,licenciatura,escolarizado,4,LENGUA Y LITERATURAS HISPANICAS,FES ACATLAN,41402005,https://www.dgae.unam.mx/Licenciatura2021/resultados/4/41402005.html,45.html
2021,licenciatura,escolarizado,4,LENGUA Y LITERATURAS MODERNAS (LETRAS ALEMANAS),FACULTAD DE FILOSOFIA Y LETRAS,41500105,https://www.dgae.unam.mx/Licenciatura2021/resultados/4/41500105.html,45.html
2021,licenciatura,escolarizado,4,LENGUA Y LITERATURAS MODERNAS (LETRAS FRANCESAS),FACULTAD DE FILOSOFIA Y LETRAS,41600105,https://www.dgae.unam.mx/Licenciatura2021/resultados/4/41600105.html,45.html
2021,licenciatura,escolarizado,4,LENGUA Y LITERATURAS MODERNAS (LETRAS INGLESAS),FACULTAD DE FILOSOFIA Y LETRAS,41700105,https://www.dgae.unam.mx/Licenciatura2021/resultados/4/41700105.html,45.html
2021,licenciatura,abierta,4,LENGUA Y LITERATURAS MODERNAS (LETRAS INGLESAS),FACULTAD DE FILOSOFIA Y LETRAS,41700106,https://www.dgae.unam.mx/Licenciatura2021/resultados/4/41700106.html,46.html
2021,licenciatura,escolarizado,4,LENGUA Y LITERATURAS MODERNAS (LETRAS ITALIANAS),FACULTAD DE FILOSOFIA Y LETRAS,41800105,https://www.dgae.unam.mx/Licenciatura2021/resultados/4/41800105.html,45.html
2021,licenciatura,escolarizado,4,LENGUA Y LITERATURAS MODERNAS (LETRAS PORTUGUESAS),FACULTAD DE FILOSOFIA Y LETRAS,43000105,https://www.dgae.unam.mx/Licenciatura2021/resultados/4/43000105.html,45.html
2021,licenciatura,escolarizado,4,LETRAS CLASICAS,FACULTAD DE FILOSOFIA Y LETRAS,41900105,https://www.dgae.unam.mx/Licenciatura2021/resultados/4/41900105.html,45.html
2021,licenciatura,escolarizado,4,LINGÜISTICA APLICADA,"ESCUELA NACIONAL DE LENGUAS, LINGUISTICA Y TRADUCCION",43900425,https://www.dgae.unam.mx/Licenciatura2021/resultados/4/43900425.html,45.html
2021,licenciatura,escolarizado,4,LITERATURA DRAMATICA Y TEATRO,FACULTAD DE FILOSOFIA Y LETRAS,42000105,https://www.dgae.unam.mx/Licenciatura2021/resultados/4/42000105.html,45.html
2021,licenciatura,escolarizado,4,LITERATURA INTERCULTURAL,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD MORELIA,43207005,https://www.dgae.unam.mx/Licenciatura2021/resultados/4/43207005.html,45.html
2021,licenciatura,escolarizado,4,MUSICA Y TECNOLOGIA ARTISTICA,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD MORELIA,43807005,https://www.dgae.unam.mx/Licenciatura2021/resultados/4/43807005.html,45.html
2021,licenciatura,escolarizado,4,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,42100105,https://www.dgae.unam.mx/Licenciatura2021/resultados/4/42100105.html,45.html
2021,licenciatura,abierta,4,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,42100106,https://www.dgae.unam.mx/Licenciatura2021/resultados/4/42100106.html,46.html
2021,licenciatura,escolarizado,4,PEDAGOGIA,FES ACATLAN,42102005,https://www.dgae.unam.mx/Licenciatura2021/resultados/4/42102005.html,45.html
2021,licenciatura,escolarizado,4,PEDAGOGIA,FES ARAGON,42104005,https://www.dgae.unam.mx/Licenciatura2021/resultados/4/42104005.html,45.html
2021,licenciatura,escolarizado,4,PIANO,FACULTAD DE MUSICA,42200135,https://www.dgae.unam.mx/Licenciatura2021/resultados/4/42200135.html,45.html
2021,licenciatura,escolarizado,4,TEATRO Y ACTUACION,FACULTAD DE MUSICA,43600135,https://www.dgae.unam.mx/Licenciatura2021/resultados/4/43600135.html,45.html
2021,licenciatura,escolarizado,4,TRADUCCION,"ESCUELA NACIONAL DE LENGUAS, LINGUISTICA Y TRADUCCION",44000425,https://www.dgae.unam.mx/Licenciatura2021/resultados/4/44000425.html,45.html
2021,licenciatura,escolarizado,4,TRADUCCION,"SAN MIGUEL DE ALLENDE, GUANAJUATO",44000305,https://www.dgae.unam.mx/Licenciatura2021/resultados/4/44000305.html,45.html
2021,suayed,suayed,2,PSICOLOGIA,FES IZTACALA,21003006,https://www.dgae.unam.mx/Suayed2021/Licenciatura/resultados/2/21003006.html,26.html
2021,suayed,suayed,3,ADMINISTRACION,FACULTAD DE CONTADURIA Y ADMINISTRACION,30100066,https://www.dgae.unam.mx/Suayed2021/Licenciatura/resultados/3/30100066.html,36.html
2021,suayed,suayed,3,CIENCIAS DE LA COMUNICACION,FACULTAD DE CIENCIAS POLITICAS Y SOCIALES,30200046,https://www.dgae.unam.mx/Suayed2021/Licenciatura/resultados/3/30200046.html,36.html
2021,suayed,suayed,3,CIENCIAS POLITICAS Y ADMON PUBLICA,FACULTAD DE CIENCIAS POLITICAS Y SOCIALES,30300046,https://www.dgae.unam.mx/Suayed2021/Licenciatura/resultados/3/30300046.html,36.html
2021,suayed,suayed,3,CONTADURIA,FACULTAD DE CONTADURIA Y ADMINISTRACION,30400066,https://www.dgae.unam.mx/Suayed2021/Licenciatura/resultados/3/30400066.html,36.html
2021,suayed,suayed,3,DERECHO,FACULTAD DE DERECHO,30500076,https://www.dgae.unam.mx/Suayed2021/Licenciatura/resultados/3/30500076.html,36.html
2021,suayed,suayed,3,ECONOMIA,FACULTAD DE ECONOMIA,30600086,https://www.dgae.unam.mx/Suayed2021/Licenciatura/resultados/3/30600086.html,36.html
2021,suayed,suayed,3,RELACIONES INTERNACIONALES,FACULTAD DE CIENCIAS POLITICAS Y SOCIALES,31000046,https://www.dgae.unam.mx/Suayed2021/Licenciatura/resultados/3/31000046.html,36.html
2021,suayed,suayed,3,SOCIOLOGIA,FACULTAD DE CIENCIAS POLITICAS Y SOCIALES,31100046,https://www.dgae.unam.mx/Suayed2021/Licenciatura/resultados/3/31100046.html,36.html
2021,suayed,suayed,3,TRABAJO SOCIAL,ESCUELA NACIONAL DE TRABAJO SOCIAL,31200156,https://www.dgae.unam.mx/Suayed2021/Licenciatura/resultados/3/31200156.html,36.html
2021,suayed,suayed,4,ADMINISTRACION DE ARCHIVOS Y GESTION DOCUMENTAL,ESC. NACIONAL DE ESTUDIOS SUP. UNIDAD MORELIA,43707006,https://www.dgae.unam.mx/Suayed2021/Licenciatura/resultados/4/43707006.html,46.html
2021,suayed,suayed,4,BIBLIOTECOLOGIA Y ESTUDIOS DE LA INFORMACION,FACULTAD DE FILOSOFIA Y LETRAS,40200106,https://www.dgae.unam.mx/Suayed2021/Licenciatura/resultados/4/40200106.html,46.html
2021,suayed,suayed,4,DISEÑO Y COMUNICACION VISUAL,FES CUAUTITLAN,40501006,https://www.dgae.unam.mx/Suayed2021/Licenciatura/resultados/4/40501006.html,46.html
2021,suayed,suayed,4,ENSEÑANZA DE ALEMAN COMO LENGUA EXTRANJERA,FES ACATLAN,42402006,https://www.dgae.unam.mx/Suayed2021/Licenciatura/resultados/4/42402006.html,46.html
2021,suayed,suayed,4,ENSEÑANZA DE ESPAÑOL COMO LENGUA EXTRANJERA,FES ACATLAN,42502006,https://www.dgae.unam.mx/Suayed2021/Licenciatura/resultados/4/42502006.html,46.html
2021,suayed,suayed,4,ENSEÑANZA DE FRANCES COMO LENGUA EXTRANJERA,FES ACATLAN,42602006,https://www.dgae.unam.mx/Suayed2021/Licenciatura/resultados/4/42602006.html,46.html
2021,suayed,suayed,4,ENSEÑANZA DE INGLES COMO LENGUA EXTRANJERA,FES ACATLAN,42702006,https://www.dgae.unam.mx/Suayed2021/Licenciatura/resultados/4/42702006.html,46.html
2021,suayed,suayed,4,ENSEÑANZA DE ITALIANO COMO LENGUA EXTRANJERA,FES ACATLAN,42802006,https://www.dgae.unam.mx/Suayed2021/Licenciatura/resultados/4/42802006.html,46.html
2021,suayed,suayed,4,PEDAGOGIA,FACULTAD DE FILOSOFIA Y LETRAS,42100106,https://www.dgae.unam.mx/Suayed2021/Licenciatura/resultados/4/42100106.html,46.html
2022,licenciatura,escolarizado,1,ACTUARIA,FACULTAD DE CIENCIAS,10100035,https://www.dgae.unam.mx/Licenciatura2022/resultados/1/10100035.html,15.html
2022,licenciatura,escolarizado,1,ACTUARIA,FES ACATLÁN,10102005,https://www.dgae.unam.mx/Licenciatura2022/resultados/1/10102005.html,15.html
2022,licenciatura,escolarizado,1,ARQUITECTURA,FACULTAD DE ARQUITECTURA,10200015,https://www.dgae.unam.mx/Licenciatura2022/resultados/1/10200015.html,15.html
2022,licenciatura,escolarizado,1,ARQUITECTURA,FES ACATLÁN,10202005,https://www.dgae.unam.mx/Licenciatura2022/resultados/1/10202005.html,15.html
2022,licenciatura,escolarizado,1,ARQUITECTURA,FES ARAGÓN,10204005,https://www.dgae.unam.mx/Licenciatura2022/resultados/1/10204005.html,15.html
2022,licenciatura,escolarizado,1,ARQUITECTURA DE PAISAJE,FACULTAD DE ARQUITECTURA,10300015,https://www.dgae.unam.mx/Licenciatura2022/resultados/1/10300015.html,15.html
2022,licenciatura,escolarizado,1,CIENCIA DE MATERIALES SUSTENTABLES,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD MORELIA,13307005,https://www.dgae.unam.mx/Licenciatura2022/resultados/1/13307005.html,15.html
2022,licenciatura,escolarizado,1,CIENCIAS DE LA COMPUTACION,FACULTAD DE CIENCIAS,10400035,https://www.dgae.unam.mx/Licenciatura2022/resultados/1/10400035.html,15.html
2022,licenciatura,escolarizado,1,CIENCIAS DE LA TIERRA,ESCUELA NACIONAL DE CIENCIAS DE LA TIERRA,12700175,https://www.dgae.unam.mx/Licenciatura2022/resultados/1/12700175.html,15.html
2022,licenciatura,escolarizado,1,CIENCIAS DE LA TIERRA,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD JURIQUILLA,12710005,https://www.dgae.unam.mx/Licenciatura2022/resultados/1/12710005.html,15.html
2022,licenciatura,escolarizado,1,CIENCIAS DE LA TIERRA,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD MÉRIDA,12708005,https://www.dgae.unam.mx/Licenciatura2022/resultados/1/12708005.html,15.html
2022,licenciatura,escolarizado,1,DISEÑO INDUSTRIAL,FES ARAGÓN,10504005,https://www.dgae.unam.mx/Licenciatura2022/resultados/1/10504005.html,15.html
2022,licenciatura,escolarizado,1,FISICA,FACULTAD DE CIENCIAS,10600035,https://www.dgae.unam.mx/Licenciatura2022/resultados/1/10600035.html,15.html
2022,licenciatura,escolarizado,1,FISICA BIOMEDICA,FACULTAD DE CIENCIAS,13400035,https://www.dgae.unam.mx/Licenciatura2022/resultados/1/13400035.html,15.html
2022,licenciatura,escolarizado,1,GEOCIENCIAS,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD MORELIA,13107005,https://www.dgae.unam.mx/Licenciatura2022/resultados/1/13107005.html,15.html
2022,licenciatura,escolarizado,1,"ING. EN TELECOMUNICACIONES, SISTEMAS Y ELECTRONICA",FES CUAUTITLÁN,13001005,https://www.dgae.unam.mx/Licenciatura2022/resultados/1/13001005.html,15.html
2022,licenciatura,escolarizado,1,INGENIERIA AEROESPACIAL,FACULTAD DE INGENIERÍA,13900115,https://www.dgae.unam.mx/Licenciatura2022/resultados/1/13900115.html,15.html
2022,licenciatura,escolarizado,1,INGENIERIA AMBIENTAL,FACULTAD DE INGENIERÍA,13700115,https://www.dgae.unam.mx/Licenciatura2022/resultados/1/13700115.html,15.html
2022,licenciatura,escolarizado,1,INGENIERIA CIVIL,FACULTAD DE INGENIERÍA,10700115,https://www.dgae.unam.mx/Licenciatura2022/resultados/1/10700115.html,15.html
2022,licenciatura,escolarizado,1,INGENIERIA CIVIL,FES ACATLÁN,10702005,https://www.dgae.unam.mx/Licenciatura2022/resultados/1/10702005.html,15.html
2022,licenciatura,escolarizado,1,INGENIERIA CIVIL,FES ARAGÓN,10704005,https://www.dgae.unam.mx/Licenciatura2022/resultados/1/10704005.html,15.html
2022,licenciatura,escolarizado,1,INGENIERIA DE MINAS Y METALURGIA,FACULTAD DE INGENIERÍA,10800115,https://www.dgae.unam.mx/Licenciatura2022/resultados/1/10800115.html,15.html
2022,licenciatura,escolarizado,1,INGENIERIA ELECTRICA ELECTRONICA,FACULTAD DE INGENIERÍA,10900115,https://www.dgae.unam.mx/Licenciatura2022/resultados/1/10900115.html,15.html
2022,licenciatura,escolarizado,1,INGENIERIA ELECTRICA ELECTRONICA,FES ARAGÓN,10904005,https://www.dgae.unam.mx/Licenciatura2022/resultados/1/10904005.html,15.html
2022,licenciatura,escolarizado,1,INGENIERIA EN COMPUTACION,FACULTAD DE INGENIERÍA,11000115,https://www.dgae.unam.mx/Licenciatura2022/resultados/1/11000115.html,15.html
2022,licenciatura,escolarizado,1,INGENIERIA EN COMPUTACION,FES ARAGÓN,11004005,https://www.dgae.unam.mx/Licenciatura2022/resultados/1/11004005.html,15.html
2022,licenciatura,escolarizado,1,INGENIERIA GEOFISICA,FACULTAD DE INGENIERÍA,11200115,https://www.dgae.unam.mx/Licenciatura2022/resultados/1/11200115.html,15.html
2022,licenciatura,escolarizado,1,INGENIERIA GEOLOGICA,FACULTAD DE INGENIERÍA,11300115,https://www.dgae.unam.mx/Licenciatura2022/resultados/1/11300115.html,15.html
2022,licenciatura,escolarizado,1,INGENIERIA GEOMATICA,FACULTAD DE INGENIERÍA,12000115,https://www.dgae.unam.mx/Licenciatura2022/resultados/1/12000115.html,15.html
2022,licenciatura,escolarizado,1,INGENIERIA INDUSTRIAL,FACULTAD DE INGENIERÍA,11400115,https://www.dgae.unam.mx/Licenciatura2022/resultados/1/11400115.html,15.html
2022,licenciatura,escolarizado,1,INGENIERIA INDUSTRIAL,FES ARAGÓN,11404005,https://www.dgae.unam.mx/Licenciatura2022/resultados/1/11404005.html,15.html
2022,licenciatura,escolarizado,1,INGENIERIA INDUSTRIAL,FES CUAUTITLÁN,11401005,https://www.dgae.unam.mx/Licenciatura2022/resultados/1/11401005.html,15.html
2022,licenciatura,escolarizado,1,INGENIERIA MECANICA,FACULTAD DE INGENIERÍA,11500115,https://www.dgae.unam.mx/Licenciatura2022/resultados/1/11500115.html,15.html
2022,licenciatura,escolarizado,1,INGENIERIA MECANICA,FES ARAGÓN,11504005,https://www.dgae.unam.mx/Licenciatura2022/resultados/1/11504005.html,15.html
2022,licenciatura,escolarizado,1,INGENIERIA MECANICA ELECTRICA,FES CUAUTITLÁN,11601005,https://www.dgae.unam.mx/Licenciatura2022/resultados/1/11601005.html,15.html
2022,licenciatura,escolarizado,1,INGENIERIA PETROLERA,FACULTAD DE INGENIERÍA,11700115,https://www.dgae.unam.mx/Licenciatura2022/resultados/1/11700115.html,15.html
2022,licenciatura,escolarizado,1,INGENIERIA QUIMICA,FACULTAD DE QUÍMICA,11800055,https://www.dgae.unam.mx/Licenciatura2022/resultados/1/11800055.html,15.html
2022,licenciatura,escolarizado,1,INGENIERIA QUIMICA,FES CUAUTITLÁN,11801005,https://www.dgae.unam.mx/Licenciatura2022/resultados/1/11801005.html,15.html
2022,licenciatura,escolarizado,1,INGENIERIA QUIMICA,FES ZARAGOZA,11805005,https://www.dgae.unam.mx/Licenciatura2022/resultados/1/11805005.html,15.html
2022,licenciatura,escolarizado,1,INGENIERIA QUIMICA METALURGICA,FACULTAD DE QUÍMICA,11900055,https://www.dgae.unam.mx/Licenciatura2022/resultados/1/11900055.html,15.html
2022,licenciatura,escolarizado,1,MATEMATICAS,FACULTAD DE CIENCIAS,12200035,https://www.dgae.unam.mx/Licenciatura2022/resultados/1/12200035.html,15.html
2022,licenciatura,escolarizado,1,MATEMATICAS APLICADAS,FACULTAD DE CIENCIAS,13600035,https://www.dgae.unam.mx/Licenciatura2022/resultados/1/13600035.html,15.html
2022,licenciatura,escolarizado,1,MATEMATICAS APLICADAS Y COMPUTACION,FES ACATLÁN,12102005,https://www.dgae.unam.mx/Licenciatura2022/resultados/1/12102005.html,15.html
2022,licenciatura,escolarizado,1,TECNOLOGIAS PARA LA INFORMACION EN CIENCIAS,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD MORELIA,13207005,https://www.dgae.unam.mx/Licenciatura2022/resultados/1/13207005.html,15.html
2022,licenciatura,escolarizado,1,URBANISMO,FACULTAD DE ARQUITECTURA,12300015,https://www.dgae.unam.mx/Licenciatura2022/resultados/1/12300015.html,15.html
2022,licenciatura,escolarizado,2,BIOLOGIA,FACULTAD DE CIENCIAS,20100035,https://www.dgae.unam.mx/Licenciatura2022/resultados/2/20100035.html,25.html
2022,licenciatura,escolarizado,2,BIOLOGIA,FES IZTACALA,20103005,https://www.dgae.unam.mx/Licenciatura2022/resultados/2/20103005.html,25.html
2022,licenciatura,escolarizado,2,BIOLOGIA,FES ZARAGOZA,20105005,https://www.dgae.unam.mx/Licenciatura2022/resultados/2/20105005.html,25.html
2022,licenciatura,escolarizado,2,BIOQUIMICA DIAGNOSTICA,FES CUAUTITLÁN,21801005,https://www.dgae.unam.mx/Licenciatura2022/resultados/2/21801005.html,25.html
2022,licenciatura,escolarizado,2,CIENCIAS AGROFORESTALES,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD MORELIA,23007005,https://www.dgae.unam.mx/Licenciatura2022/resultados/2/23007005.html,25.html
2022,licenciatura,escolarizado,2,CIENCIAS AMBIENTALES,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD MORELIA,21607005,https://www.dgae.unam.mx/Licenciatura2022/resultados/2/21607005.html,25.html
2022,licenciatura,escolarizado,2,CIENCIAS AMBIENTALES,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD MÉRIDA,21608005,https://www.dgae.unam.mx/Licenciatura2022/resultados/2/21608005.html,25.html
2022,licenciatura,escolarizado,2,CIRUJANO DENTISTA,FACULTAD DE ODONTOLOGÍA,20200145,https://www.dgae.unam.mx/Licenciatura2022/resultados/2/20200145.html,25.html
2022,licenciatura,escolarizado,2,CIRUJANO DENTISTA,FES IZTACALA,20203005,https://www.dgae.unam.mx/Licenciatura2022/resultados/2/20203005.html,25.html
2022,licenciatura,escolarizado,2,CIRUJANO DENTISTA,FES ZARAGOZA,20205005,https://www.dgae.unam.mx/Licenciatura2022/resultados/2/20205005.html,25.html
2022,licenciatura,escolarizado,2,ECOLOGIA,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD MORELIA,22507005,https://www.dgae.unam.mx/Licenciatura2022/resultados/2/22507005.html,25.html
2022,licenciatura,escolarizado,2,ECOLOGIA,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD MÉRIDA,22508005,https://www.dgae.unam.mx/Licenciatura2022/resultados/2/22508005.html,25.html
2022,licenciatura,escolarizado,2,ECOLOGIA,FES IZTACALA,22503005,https://www.dgae.unam.mx/Licenciatura2022/resultados/2/22503005.html,25.html
2022,licenciatura,escolarizado,2,ENFERMERIA,ESCUELA NACIONAL DE ENFERMERÍA Y OBSTETRICIA,22000095,https://www.dgae.unam.mx/Licenciatura2022/resultados/2/22000095.html,25.html
2022,licenciatura,escolarizado,2,ENFERMERIA,FES IZTACALA,22003005,https://www.dgae.unam.mx/Licenciatura2022/resultados/2/22003005.html,25.html
2022,licenciatura,escolarizado,2,ENFERMERIA,FES ZARAGOZA,22005005,https://www.dgae.unam.mx/Licenciatura2022/resultados/2/22005005.html,25.html
2022,licenciatura,escolarizado,2,ENFERMERIA Y OBSTETRICIA,ESCUELA NACIONAL DE ENFERMERÍA Y OBSTETRICIA,20300095,https://www.dgae.unam.mx/Licenciatura2022/resultados/2/20300095.html,25.html
2022,licenciatura,escolarizado,2,FARMACIA,FES CUAUTITLÁN,21901005,https://www.dgae.unam.mx/Licenciatura2022/resultados/2/21901005.html,25.html
2022,licenciatura,escolarizado,2,FISIOTERAPIA,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD LEÓN,22106005,https://www.dgae.unam.mx/Licenciatura2022/resultados/2/22106005.html,25.html
2022,licenciatura,escolarizado,2,INGENIERIA AGRICOLA,FES CUAUTITLÁN,20401005,https://www.dgae.unam.mx/Licenciatura2022/resultados/2/20401005.html,25.html
2022,licenciatura,escolarizado,2,INGENIERIA EN ALIMENTOS,FES CUAUTITLÁN,20501005,https://www.dgae.unam.mx/Licenciatura2022/resultados/2/20501005.html,25.html
2022,licenciatura,escolarizado,2,MANEJO SUSTENTABLE DE ZONAS COSTERAS,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD MÉRIDA,21708005,https://www.dgae.unam.mx/Licenciatura2022/resultados/2/21708005.html,25.html
2022,licenciatura,escolarizado,2,MEDICINA VETERINARIA Y ZOOTECNIA,FACULTAD DE MEDICINA VETERINARIA Y ZOOTECNIA,20700165,https://www.dgae.unam.mx/Licenciatura2022/resultados/2/20700165.html,25.html
2022,licenciatura,escolarizado,2,MEDICINA VETERINARIA Y ZOOTECNIA,FES CUAUTITLÁN,20701005,https://www.dgae.unam.mx/Licenciatura2022/resultados/2/20701005.html,25.html
2022,licenciatura,escolarizado,2,MEDICO CIRUJANO,FACULTAD DE MEDICINA,20800125,https://www.dgae.unam.mx/Licenciatura2022/resultados/2/20800125.html,25.html
2022,licenciatura,escolarizado,2,MEDICO CIRUJANO,FES IZTACALA,20803005,https://www.dgae.unam.mx/Licenciatura2022/resultados/2/20803005.html,25.html
2022,licenciatura,escolarizado,2,MEDICO CIRUJANO,FES ZARAGOZA,20805005,https://www.dgae.unam.mx/Licenciatura2022/resultados/2/20805005.html,25.html
2022,licenciatura,escolarizado,2,NUTRIOLOGIA,FES ZARAGOZA,22705005,https://www.dgae.unam.mx/Licenciatura2022/resultados/2/22705005.html,25.html
2022,licenciatura,escolarizado,2,ODONTOLOGIA,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD LEÓN,22206005,https://www.dgae.unam.mx/Licenciatura2022/resultados/2/22206005.html,25.html
2022,licenciatura,escolarizado,2,OPTOMETRIA,ESCUELA NAL. DE ESTUDIOS SUP. UNIDAD LEÓN,20906005,https://www.dgae.unam.mx/Licenciatura2022/resultados/2/20906005.html,25.html
